Location number,Month,State,Gross revenue,Fixed cost,Variable cost,Rental cost,Number of products,Owned,Profit Margin (Adjusted)
81,3,TX,53586223.33,7883018.25,26171129.95,154851.75924388273,4767,TRUE,0.36160830464624044
81,4,TX,45209755.09,7591753.35,22437459.22,154851.75924388273,4767,TRUE,0.33235505768266527
81,5,TX,40324461.3,7015513.81,21218383.77,154851.75924388273,4767,TRUE,0.2959918514957599
81,6,TX,54529338.05,8020897.55,26725814.11,154851.75924388273,4767,TRUE,0.35994888866537633
81,7,TX,38023095,7423563.21,18709792.48,154851.75924388273,4767,TRUE,0.3086252592209055
81,8,TX,38874576.92,6356026.73,18725816.63,154851.75924388273,4767,TRUE,0.3508174977395
81,9,TX,52784057.89,7830095.79,24795143.34,154851.75924388273,4767,TRUE,0.37897743751425167
81,10,TX,40700617.61,5487287.45,20468260.51,154851.75924388273,4767,TRUE,0.3584765722860025
81,11,TX,39627814.63,5594454.74,19637845.31,154851.75924388273,4767,TRUE,0.35936028654921864
81,12,TX,38423600.46,7404696.39,19484344.17,154851.75924388273,4767,TRUE,0.29616454482454596
82,1,TX,16301627.76,4005405.43,8351481.03,52650,4478,FALSE,0.23875476469596432
82,2,TX,19906698.67,3202084.14,11270213.81,52650,4478,FALSE,0.2703487308074072
82,3,TX,20898888.03,4626663.65,12317544.79,52650,4478,FALSE,0.18670991415422217
82,4,TX,15809670.4,3827239.7,9191068.27,52650,4478,FALSE,0.1732302040907823
82,5,TX,19374392.63,4921318.18,11196173.36,52650,4478,FALSE,0.16538588595744794
82,6,TX,28417909.97,5027790.15,14825328.41,52650,4478,FALSE,0.29953439288765543
82,7,TX,17050761.99,4943205.15,8727380.42,52650,4478,FALSE,0.19515411815328484
82,8,TX,25408725.99,4024878.56,13532577.75,52650,4478,FALSE,0.3069268283293412
82,9,TX,21368758.21,5799297.93,10945249.13,52650,4478,FALSE,0.213936678260538
82,10,TX,23185815.13,3278763.47,11997227.93,52650,4478,FALSE,0.3388784774633024
82,11,TX,20520369.03,4386239.93,10647027.51,52650,4478,FALSE,0.2648320594066822
82,12,TX,25806493.69,5584201.31,13219954.8,52650,4478,FALSE,0.2692999546347903
83,1,IL,30468650.14,6897431.48,16886874.34,188250,4473,FALSE,0.21320584568568615
83,2,IL,31371193.93,6880899.68,17345767.11,188250,4473,FALSE,0.22174091159940754
83,3,IL,40344161.41,8527725.12,22029136.02,188250,4473,FALSE,0.23792910633211747
83,4,IL,34745416.86,6961016.21,19157994.87,188250,4473,FALSE,0.24285665686498825
83,5,IL,26762451.87,5591534.56,15251600.36,188250,4473,FALSE,0.2141458106244883
83,6,IL,39570337.6,8544573.57,21493628.74,188250,4473,FALSE,0.23613357521619938
83,7,IL,27832049.07,6846646.9,15109354.47,188250,4473,FALSE,0.2043614426553611
83,8,IL,33557423.07,7044767.23,18091205.39,188250,4473,FALSE,0.24534662369114982
83,9,IL,34597924.03,8559212.84,18745358.34,188250,4473,FALSE,0.20536211490143563
83,10,IL,26577572.84,5961488.17,14743707.51,188250,4473,FALSE,0.21386930982069324
83,11,IL,26251233.69,6014437.73,13998649.42,188250,4473,FALSE,0.23046141798298092
83,12,IL,35793425.65,7806308.18,19952995.51,188250,4473,FALSE,0.21919868851669966
84,1,CA,7246981.791,2740317.73,3610929.57,53590,4371,FALSE,0.11620623802944516
84,2,CA,8487797.107,2714431.72,4249117.12,53590,4371,FALSE,0.1732673682535517
84,3,CA,11282564.24,2583678.42,5408519.24,53590,4371,FALSE,0.28688306232059174
84,4,CA,6040101.51,2387047.95,2858293.05,53590,4371,FALSE,0.12270828706651982
84,5,CA,7886223.743,1941514.89,3642366.95,53590,4371,FALSE,0.28514939168395337
84,6,CA,8350224.706,1977497.52,4050287.21,53590,4371,FALSE,0.2717112480062642
84,7,CA,6928214.675,2085254.62,3281128.03,53590,4371,FALSE,0.21769562517200725
84,8,CA,7312700.824,2324163.96,3717705.28,53590,4371,FALSE,0.16645581616098126
84,9,CA,7664058.609,2591643.81,3703439.07,53590,4371,FALSE,0.1716304370970398
84,10,CA,7960623.026,2241673.66,3857803.91,53590,4371,FALSE,0.22706205909969432
84,11,CA,5422936.063,2673745.94,2631930.68,53590,4371,FALSE,0.011740769623748369
84,12,CA,10809709.1,2739320.33,5782935.36,53590,4371,FALSE,0.2066534251139098
85,1,IL,28183754.4,5932252.35,13319412.73,92350,4713,FALSE,0.31364662048005915
85,2,IL,28271247.7,5340793.22,13739793.75,92350,4713,FALSE,0.3218220443097034
85,3,IL,32547117.18,6239786.82,15736284.76,92350,4713,FALSE,0.3219546463070189
85,4,IL,26925785.48,5042573.06,12897783.71,92350,4713,FALSE,0.33028112463443726
85,5,IL,28761095.32,5384037.28,13807715.67,92350,4713,FALSE,0.3295073523646317
85,6,IL,34131532.56,6803962.73,15741977.44,92350,4713,FALSE,0.3367338507228168
85,7,IL,25981722.28,6245203.41,12106548.33,92350,4713,FALSE,0.29011242822044364
85,8,IL,30364128.62,5234352.91,14532522.75,92350,4713,FALSE,0.34596424917923435
85,9,IL,36837553.28,6844896.76,17866441.56,92350,4713,FALSE,0.3266738392892527
85,10,IL,28765790.28,5658690.18,13453600.54,92350,4713,FALSE,0.33237917216714136
85,11,IL,26826396.79,5326464.87,13736386.39,92350,4713,FALSE,0.2859569844601556
85,12,IL,35525262.72,6915352.31,16732679.09,92350,4713,FALSE,0.3317324185013093
86,1,IL,71310725.6,13117397.25,38821582.49,258920,4592,FALSE,0.268021755481899
86,2,IL,69730778.06,12175404.73,37992327.21,258920,4592,FALSE,0.27683795673970135
86,3,IL,92385079.94,14542068.94,52084544.32,258920,4592,FALSE,0.2760136885367293
86,4,IL,62416242.59,11539571.98,33310129.28,258920,4592,FALSE,0.2772935475095858
86,5,IL,81675967.42,12008379.74,44332304.64,258920,4592,FALSE,0.30702254080506375
86,6,IL,85426392.02,15577814.9,45889672.61,258920,4592,FALSE,0.2774316455323474
86,7,IL,74474908.87,11901424.57,41859266.71,258920,4592,FALSE,0.27466025672761596
86,8,IL,71694986.19,13281106.34,39087244.41,258920,4592,FALSE,0.2659560515078188
86,9,IL,73796109.69,14444971.57,41576922.56,258920,4592,FALSE,0.2373471397554371
86,10,IL,66967264.86,11907570.1,36258383.73,258920,4592,FALSE,0.2768873877224079
86,11,IL,56192138.53,11838302.63,31316364.9,258920,4592,FALSE,0.22740816303294376
86,12,IL,75914815.01,13675170.97,41240284.59,258920,4592,FALSE,0.27320674426023345
87,1,TX,17468374.58,3974749.04,8687949.8,89050,4542,FALSE,0.2700094229373915
87,2,TX,24177771.79,3463183.81,11902517.32,89050,4542,FALSE,0.3607867894430151
87,3,TX,23319920.16,3780300.04,12040101.08,89050,4542,FALSE,0.31777420287703084
87,4,TX,20821246.18,3941742.93,10428308.92,89050,4542,FALSE,0.3055602087886173
87,5,TX,20995123.08,4432992.89,10752729.01,89050,4542,FALSE,0.27246095001220627
87,6,TX,20788563.77,4545033.25,10841327.2,89050,4542,FALSE,0.2555805864601102
87,7,TX,23347632.56,4408677.81,11941903.64,89050,4542,FALSE,0.2958758705940505
87,8,TX,19503087.33,3971314.16,9797014.13,89050,4542,FALSE,0.2894777090658701
87,9,TX,19012024.18,4592024.56,9735665.19,89050,4542,FALSE,0.24170411243396608
87,10,TX,15635467.27,4059686.68,7615097.73,89050,4542,FALSE,0.247618622017684
87,11,TX,17742486.09,3922159.27,8912009.27,89050,4542,FALSE,0.27162301413420475
87,12,TX,29440297.6,4609151.61,15475762.61,89050,4542,FALSE,0.314749990163143
88,1,IL,20907073.61,5024362.55,10127888.14,192960,4505,FALSE,0.2660278058876552
88,2,IL,21613002.69,5292535.44,10779820.57,192960,4505,FALSE,0.24742914053651097
88,3,IL,26053723.62,5922059.34,12233367.9,192960,4505,FALSE,0.29574798951521236
88,4,IL,17682561.89,4546010.42,8975930.73,192960,4505,FALSE,0.22438268643888232
88,5,IL,16687316.25,4569612.09,7865733.88,192960,4505,FALSE,0.24323924945091158
88,6,IL,24175934.34,6128733.59,10939825.64,192960,4505,FALSE,0.2860040490166222
88,7,IL,19226781.61,4635920.2,9089549.36,192960,4505,FALSE,0.27609155591797463
88,8,IL,19909622.75,4988918.87,9169204.5,192960,4505,FALSE,0.2791885838218607
88,9,IL,20801289.6,5849901.51,9353579.98,192960,4505,FALSE,0.2598323572207754
88,10,IL,21998440.72,5162453.92,10668369.43,192960,4505,FALSE,0.27159458463654224
88,11,IL,21309001.91,5192707.46,10799164.09,192960,4505,FALSE,0.24046974990392683
88,12,IL,25774105.9,6298420.75,12649109.86,192960,4505,FALSE,0.2573751856121612
89,1,NJ,13606123.86,4251459.88,7284118.88,68830,4505,FALSE,0.14711868865788796
89,2,NJ,10206655.25,4017794.14,5383924.77,68830,4505,FALSE,0.07212023155185925
89,3,NJ,17875820.73,4533772.1,9502371.34,68830,4505,FALSE,0.21094680613302397
89,4,NJ,12125771.61,3520311.93,6425102.3,68830,4505,FALSE,0.17413550641665104
89,5,NJ,12736066.16,3248557.12,6628528.43,68830,4505,FALSE,0.2190747578528596
89,6,NJ,14896070.79,4371550.66,7681936.1,68830,4505,FALSE,0.18620709240063968
89,7,NJ,14235832.52,3820342.76,7063444.55,68830,4505,FALSE,0.2306303621784952
89,8,NJ,12030320.51,3937997.32,6159740.33,68830,4505,FALSE,0.15492129727140574
89,9,NJ,15652301.06,4658998.22,8039040.57,68830,4505,FALSE,0.18434556420421927
89,10,NJ,14517249.19,3634959.15,7468426.78,68830,4505,FALSE,0.23041784405713567
89,11,NJ,12161936.5,3857979.09,6442044.13,68830,4505,FALSE,0.147434027467583
89,12,NJ,20473342.94,4668123.06,10531459.68,68830,4505,FALSE,0.25422962020681134
90,1,IL,36617781.85,6317101.2,18725173.22,139229.8162446618,4709,TRUE,0.31231486550994736
90,2,IL,39195017.74,7170241.79,20500198.62,139229.8162446618,4709,TRUE,0.2904794581107221
90,3,IL,36221497.84,7209841.22,18009743.4,139229.8162446618,4709,TRUE,0.2998960300244542
90,4,IL,33024675.53,6663674.81,16760648.58,139229.8162446618,4709,TRUE,0.2864864581382714
90,5,IL,29452683.1,5835180.72,15005268.53,139229.8162446618,4709,TRUE,0.2876819067718602
90,6,IL,40771040.62,6317227.12,20295371.8,139229.8162446618,4709,TRUE,0.34385219681830476
90,7,IL,33402400.09,6517059.96,15754944.12,139229.8162446618,4709,TRUE,0.32905318672132994
90,8,IL,37063776.66,6288641.18,18691193.51,139229.8162446618,4709,TRUE,0.3222745556484619
90,9,IL,44661002.89,7192536.22,23580417.03,139229.8162446618,4709,TRUE,0.3078484345194546
90,10,IL,35725941.78,7133802.41,18936387.5,139229.8162446618,4709,TRUE,0.2663756805169193
90,11,IL,34939393.9,7001185.24,18490957.02,139229.8162446618,4709,TRUE,0.2664047879707305
90,12,IL,50970225.93,9169336.32,26468722.3,139229.8162446618,4709,TRUE,0.29807475279039514
91,1,TX,26897848.1,4379741.93,13404965.03,182610,4583,FALSE,0.33201656529542234
91,2,TX,32687620.39,5052532.51,16821671.31,182610,4583,FALSE,0.32522424217983903
91,3,TX,37952693.33,5516862.45,19183217.55,182610,4583,FALSE,0.34437617421129674
91,4,TX,23803699.77,4666438.44,11170250.27,182610,4583,FALSE,0.32702483795442355
91,5,TX,21158149.33,4420348.53,10011263.82,182610,4583,FALSE,0.30928635949843714
91,6,TX,30122120.61,5417169.84,14503710.91,182610,4583,FALSE,0.3326004164751268
91,7,TX,23816234.76,4648471.87,11424742.35,182610,4583,FALSE,0.31744776687782367
91,8,TX,32023248.1,4458348.4,15768686.07,182610,4583,FALSE,0.3626616386237223
91,9,TX,39613680,6431228.34,19629010.61,182610,4583,FALSE,0.33753064724105414
91,10,TX,25093073.22,5433175.47,11816974.42,182610,4583,FALSE,0.30527601234170393
91,11,TX,22022946.76,4593417.64,10889392.08,182610,4583,FALSE,0.2886774013161171
91,12,TX,31269691.3,5609681.46,16100616.91,182610,4583,FALSE,0.2998681003927915
92,1,IL,35792104.55,6762551.96,18606959.33,201390,4538,FALSE,0.2855714518189738
92,2,IL,37587845.92,8112823.72,19066102.57,201390,4538,FALSE,0.27156463426303207
92,3,IL,42197948.39,9723057.84,21480350.26,201390,4538,FALSE,0.25577429002585683
92,4,IL,30190463.61,7386064.59,15440541.53,201390,4538,FALSE,0.23724271288194373
92,5,IL,37745027.24,7201999,19287761.43,201390,4538,FALSE,0.29285650636080984
92,6,IL,41124785.93,9093576.5,22105840.42,201390,4538,FALSE,0.23645056843703788
92,7,IL,30604396.2,6407677.81,16683487.39,201390,4538,FALSE,0.23891472820496293
92,8,IL,34085641.88,6840850.99,17308153.89,201390,4538,FALSE,0.28561137367673356
92,9,IL,42477069.98,8596873.05,21375173.64,201390,4538,FALSE,0.28965353061765003
92,10,IL,29468980.64,7030700.32,15007599.01,201390,4538,FALSE,0.24531867587531186
92,11,IL,35791580.77,6363935.67,19101820.86,201390,4538,FALSE,0.28287194983257513
92,12,IL,33487773.47,8783814.62,16786230.78,201390,4538,FALSE,0.23042254740861398
93,1,IL,28748783.97,6660516.22,17060203.5,92420,4537,FALSE,0.1716818441834081
93,2,IL,33415370.16,7414230.64,18975531.07,92420,4537,FALSE,0.20748501114314752
93,3,IL,43034563.34,8625921.71,24047496.66,92420,4537,FALSE,0.23861575842818813
93,4,IL,31310147.09,7849404.95,16545320.27,92420,4537,FALSE,0.21791663419489868
93,5,IL,31950265.01,7298942.45,18038717.49,92420,4537,FALSE,0.20407295739047154
93,6,IL,38692266.89,8794512.24,21022862.02,92420,4537,FALSE,0.22698263337653718
93,7,IL,30296501.23,6821371.5,16620856.29,92420,4537,FALSE,0.22318925174449925
93,8,IL,31146876.36,6037392.71,16796427.29,92420,4537,FALSE,0.26393132540755365
93,9,IL,42470902.3,7285581.76,22816322.19,92420,4537,FALSE,0.289058571519918
93,10,IL,28124210.11,7477042.24,15982302.08,92420,4537,FALSE,0.1625804163784921
93,11,IL,32285703.36,6047402.9,18419790.49,92420,4537,FALSE,0.2393037526192523
93,12,IL,41611241.24,7873240.04,24134948.12,92420,4537,FALSE,0.2285592257425292
94,1,IL,10624756.57,3725935.88,6035920.3,123210,4329,FALSE,0.06961951411560675
94,2,IL,12054847.3,3375174.01,6637950.53,123210,4329,FALSE,0.15914865715470328
94,3,IL,16988871.07,4126387.82,8675137.48,123210,4329,FALSE,0.2392234159205965
94,4,IL,8334944.592,4270162.18,4709103.66,123210,4329,FALSE,-0.09208594484679444
94,5,IL,8510972.261,3105207.81,5081627.23,123210,4329,FALSE,0.02360802207295538
94,6,IL,12281516.18,4412164.6,6768306.71,123210,4329,FALSE,0.07961841646167177
94,7,IL,15027167.53,2860364.13,8093285.88,123210,4329,FALSE,0.2628777187792488
94,8,IL,9353132.535,2217161.98,5041926.76,123210,4329,FALSE,0.21071376756664337
94,9,IL,12646941.5,2865904.71,7325896.93,123210,4329,FALSE,0.18438686223068237
94,10,IL,15323891.29,2509303.3,8354806.74,123210,4329,FALSE,0.2829941277924583
94,11,IL,15243701.34,3138017.34,8396349.65,123210,4329,FALSE,0.23525286083832442
94,12,IL,19518105.62,3896135.33,9946289.79,123210,4329,FALSE,0.28447794105133045
95,1,NJ,14984656.77,4813697.56,9548601.42,84760,4416,FALSE,0.03587655014403116
95,2,NJ,16474929.55,4385355.05,8854063.17,84760,4416,FALSE,0.1912452080864892
95,3,NJ,19379217.33,5600690.29,10577373.84,84760,4416,FALSE,0.1608110971115261
95,4,NJ,13695432.5,4511156.08,7356545.27,84760,4416,FALSE,0.12726660147461574
95,5,NJ,19397868.14,5103872.51,11328963.54,84760,4416,FALSE,0.14848395036053696
95,6,NJ,16553820.96,6794262.44,9604730.69,84760,4416,FALSE,0.004232728514420279
95,7,NJ,21549197.9,5080695.25,12648749.3,84760,4416,FALSE,0.1733240080365125
95,8,NJ,23145282.66,5168300.69,13164151.59,84760,4416,FALSE,0.20427792779438014
95,9,NJ,28178377.78,7187579.7,16477907.93,84760,4416,FALSE,0.15714638310878667
95,10,NJ,22876163.73,5786462.51,13146659.55,84760,4416,FALSE,0.1686594708596273
95,11,NJ,15460445.49,7136338.02,9425254.67,84760,4416,FALSE,-0.07670588798796633
95,12,NJ,19792760.2,3377373.55,11671486.86,84760,4416,FALSE,0.2353961621785323
96,1,CA,39816235.94,7831731.5,20733601.38,418620,4490,FALSE,0.27205693366704514
96,2,CA,45306031.63,8583206.7,23704931.32,418620,4490,FALSE,0.2780926326298953
96,3,CA,61985978.33,10495380.08,33182660.81,418620,4490,FALSE,0.2886026472755036
96,4,CA,39524174.72,9236401.39,20625592.75,418620,4490,FALSE,0.23387105854793666
96,5,CA,44007848.6,7679798.17,21067410.47,418620,4490,FALSE,0.33725847620735544
96,6,CA,55297684,8305787.01,28559506.29,418620,4490,FALSE,0.32575994864450386
96,7,CA,43052888.31,8322507.16,22959817.37,418620,4490,FALSE,0.26367438342953775
96,8,CA,47294743.11,7908537.61,24520069.92,418620,4490,FALSE,0.30547825466347056
96,9,CA,49026680.33,10686848.2,26282090.56,418620,4490,FALSE,0.23740382770476676
96,10,CA,40238431.73,8256252.76,20706636.79,418620,4490,FALSE,0.2698147445916874
96,11,CA,33758709.97,7680433.14,17504631.2,418620,4490,FALSE,0.24156804680175992
96,12,CA,55214336.68,9582556.41,30071025.02,418620,4490,FALSE,0.27424281736386147
97,1,WA,15965923.39,4640393.02,7734376.62,93370,4310,FALSE,0.21907807425599835
97,2,WA,17702841.51,4509977.24,9504762.25,93370,4310,FALSE,0.203059605881316
97,3,WA,14906123.05,4352203.39,7777795.8,93370,4310,FALSE,0.17997663450121595
97,4,WA,9261017.813,3496220,4742099.36,93370,4310,FALSE,0.10034841437141709
97,5,WA,8151781.699,2979758.51,3871697.86,93370,4310,FALSE,0.14806031044085255
97,6,WA,16274838.47,4800276.84,8276826.61,93370,4310,FALSE,0.190746287634276
97,7,WA,11090695.65,3673939.23,5886136.07,93370,4310,FALSE,0.12959064024085806
97,8,WA,10940602.13,3424046.52,5826972.38,93370,4310,FALSE,0.1458981152073027
97,9,WA,13888833.98,4721188.71,6977611.87,93370,4310,FALSE,0.15096036161273196
97,10,WA,14549099.75,4005398.77,7048855.13,93370,4310,FALSE,0.23379287436667692
97,11,WA,10920104.19,3854204.33,5912381.62,93370,4310,FALSE,0.09708224587919424
97,12,WA,15912700.94,4514062.47,7853542.33,93370,4310,FALSE,0.21691642122949362
98,1,GA,47493396.11,10595342.98,28107164.48,436570,4403,FALSE,0.17590484855305907
98,2,GA,50292344.02,11541416.23,28882874.21,436570,4403,FALSE,0.18753318748176345
98,3,GA,52798936.52,12393269.8,30319340.8,436570,4403,FALSE,0.18276420996367443
98,4,GA,31221403.87,9929954.07,17030278.25,436570,4403,FALSE,0.12249934583098555
98,5,GA,42089585.83,8708995.23,23658656,436570,4403,FALSE,0.220609550246078
98,6,GA,52366378.93,11900600.82,29997043.64,436570,4403,FALSE,0.19157644036091076
98,7,GA,42550726.73,9244424.33,24214505.02,436570,4403,FALSE,0.2034096252907876
98,8,GA,42245936.03,9434852.57,23155614.46,436570,4403,FALSE,0.21821978316336527
98,9,GA,45138709.12,11542380.81,25617338.48,436570,4403,FALSE,0.1670942740065668
98,10,GA,40981412.43,10016077.52,23865917.78,436570,4403,FALSE,0.16258217408638004
98,11,GA,26985535.26,8609477.61,15947082.8,436570,4403,FALSE,0.07383232649653218
98,12,GA,55398151.18,12430287.51,33669855.43,436570,4403,FALSE,0.15995909703208983
99,1,CA,28189347.84,4390527.63,14214223.75,211930,4567,FALSE,0.33248965223311816
99,2,CA,30674581.35,5729235.04,15169254.95,211930,4567,FALSE,0.31179435673047917
99,3,CA,36415622.92,5359934.64,17470702.95,211930,4567,FALSE,0.3672340127032489
99,4,CA,31696585.42,5489805.05,15093514.12,211930,4567,FALSE,0.3439277797766016
99,5,CA,27261132.23,5541565.47,13740384.66,211930,4567,FALSE,0.2849203780117537
99,6,CA,37830089.69,6623390.2,18123332.79,211930,4567,FALSE,0.34024335668975253
99,7,CA,26866093.43,5277366.44,13130585.56,211930,4567,FALSE,0.3069374954526092
99,8,CA,26999244.54,5496267.74,12921934.13,211930,4567,FALSE,0.30997580904906297
99,9,CA,29128947.22,6275531.06,13604787.68,211930,4567,FALSE,0.3102308645674425
99,10,CA,26185464.73,5601944.28,13669197.43,211930,4567,FALSE,0.2559585284855091
99,11,CA,26031618.03,5702507.28,12405335.13,211930,4567,FALSE,0.2962491847841545
99,12,CA,28561877.37,6833355.32,14056635.76,211930,4567,FALSE,0.2611857824806563
100,1,IL,33792212.91,7077561.99,16776502.08,257660,4528,FALSE,0.28647099453896036
100,2,IL,31182458.91,6399768.11,15901688.69,257660,4528,FALSE,0.27654464758180297
100,3,IL,40949463.36,6942888.13,20925184.51,257660,4528,FALSE,0.313159921224423
100,4,IL,33868012.21,6740335.1,16867183.03,257660,4528,FALSE,0.2953475396777648
100,5,IL,30449412.83,7346209.47,14985646.76,257660,4528,FALSE,0.2581296606237382
100,6,IL,38267487.86,8008208.77,19902017.63,257660,4528,FALSE,0.26392120373694167
100,7,IL,30276161.44,7331077.53,15365874.7,257660,4528,FALSE,0.24182554398481237
100,8,IL,23824769.97,6426115.82,11860069.52,257660,4528,FALSE,0.22165689896060722
100,9,IL,37709212.81,7446566.34,18559429.49,257660,4528,FALSE,0.30352150382107124
100,10,IL,30903034.99,6184330.35,15551832.82,257660,4528,FALSE,0.28829569079163125
100,11,IL,26325237.47,6120260.68,13731091.69,257660,4528,FALSE,0.23613177685800377
100,12,IL,32223027.28,7729955.32,16112732.79,257660,4528,FALSE,0.2520768486281095
101,1,CA,5496490.175,2055416.6,3047981.42,131360,4186,FALSE,0.04761805200534172
101,2,CA,7700128.682,2018545.44,3749213.62,131360,4186,FALSE,0.2338934446913962
101,3,CA,8313356.211,2654651.21,4866862.2,131360,4186,FALSE,0.07944839415470585
101,4,CA,7706065.021,2073242.92,4484946.57,131360,4186,FALSE,0.13191110225904742
101,5,CA,6114094.198,2424089.63,3511158.95,131360,4186,FALSE,0.007766582663304885
101,6,CA,7980293.513,2755627.21,4426587.54,131360,4186,FALSE,0.08354564426908695
